Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS9_POS_Suspend_Resume_Sale_CHC,Chrome 129.0.0.0,,,07-10-2024 22:53:04,07-10-2024 22:54:17,1m - 13.536s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS9_POS_SuspendResume_Sale/POS_Suspend_Sale_CHC,Chrome 129.0.0.0,,,07-10-2024 22:53:04,07-10-2024 22:53:36,32.124s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,07-10-2024 22:53:04,07-10-2024 22:53:06,1.547s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,07-10-2024 22:53:06,07-10-2024 22:53:06,0.054s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 129.0.0.0,,,07-10-2024 22:53:06,07-10-2024 22:53:12,5.671s,PASSED
"setText(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 129.0.0.0,,,07-10-2024 22:53:12,07-10-2024 22:53:15,3.805s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 129.0.0.0,,,07-10-2024 22:53:15,07-10-2024 22:53:16,0.406s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 129.0.0.0,,,07-10-2024 22:53:16,07-10-2024 22:53:16,0.436s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 129.0.0.0,,,07-10-2024 22:53:16,07-10-2024 22:53:18,1.986s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 129.0.0.0,,,07-10-2024 22:53:18,07-10-2024 22:53:19,0.648s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 129.0.0.0,,,07-10-2024 22:53:19,07-10-2024 22:53:20,0.727s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:53:20,07-10-2024 22:53:22,2.064s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:53:22,07-10-2024 22:53:23,0.926s,PASSED
"invoiceNum = getText(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/div_invoiceNum""))",Chrome 129.0.0.0,,,07-10-2024 22:53:23,07-10-2024 22:53:23,0.696s,PASSED
"setText(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/input_P_prodId""), ""5006866"")",Chrome 129.0.0.0,,,07-10-2024 22:53:23,07-10-2024 22:53:24,0.809s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:53:24,07-10-2024 22:53:26,2.008s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 129.0.0.0,,,07-10-2024 22:53:26,07-10-2024 22:53:26,0.310s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:53:26,07-10-2024 22:53:29,2.008s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/img_add""))",Chrome 129.0.0.0,,,07-10-2024 22:53:29,07-10-2024 22:53:29,0.394s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:53:29,07-10-2024 22:53:31,2.019s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:53:31,07-10-2024 22:53:31,0.511s,PASSED
"click(findTestObject(""Object Repository/TS9_POS_Suspend_Resume_Sale_CHC/Page_Frameworks (Demo)/div_SuspendSale""))",Chrome 129.0.0.0,,,07-10-2024 22:53:31,07-10-2024 22:53:32,0.397s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:53:32,07-10-2024 22:53:34,2.013s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:53:34,07-10-2024 22:53:34,0.511s,PASSED
sourceFile = new java.io.FileInputStream(ExcelFile),Chrome 129.0.0.0,,,07-10-2024 22:53:34,07-10-2024 22:53:34,0.011s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceFile),Chrome 129.0.0.0,,,07-10-2024 22:53:34,07-10-2024 22:53:35,0.443s,PASSED
"sheet = workbook.getSheet(""Sheet1"")",Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.006s,PASSED
row = sheet.getRow(0),Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.048s,PASSED
cell = row.getCell(1),Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.017s,PASSED
row = sheet.createRow(1),Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.015s,PASSED
cell = row.createCell(0),Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.007s,PASSED
"cell.setCellValue(""Invoice Number"")",Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.030s,PASSED
cell = row.createCell(1),Chrome 129.0.0.0,,,07-10-2024 22:53:35,07-10-2024 22:53:35,0.002s,PASSED
