Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS2_POS_AccountSale_CHC,Chrome 131.0.0.0,,,05-12-2024 05:46:46,05-12-2024 05:53:04,6m - 18.373s,FAILED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS2_POS_AccountSale/POS_AccountSale_CHC,Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:58,44.980s,FAILED
sourceTestData_FwksEnv = new java.io.FileInputStream(Source_Env),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.001s,PASSED
sourceTestDataContainer_workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceTestData_FwksEnv),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.034s,PASSED
"sourceTestData_sheet = sourceTestDataContainer_workbook.getSheet(""Sheet1"")",Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.000s,PASSED
currentSheet_row = sourceTestData_sheet.getRow(2),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.000s,PASSED
currentSheet_cell = currentSheet_row.getCell(1),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.000s,PASSED
CHC_Demo = currentSheet_cell.getStringCellValue(),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.011s,PASSED
println(CHC_Demo),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.001s,PASSED
sourceTestData_FwksEnv.close(),Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:13,0.000s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,05-12-2024 05:49:13,05-12-2024 05:49:14,1.446s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,05-12-2024 05:49:14,05-12-2024 05:49:15,0.058s,PASSED
navigateToUrl(CHC_Demo),Chrome 131.0.0.0,,,05-12-2024 05:49:15,05-12-2024 05:49:19,4.725s,PASSED
"setText(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 131.0.0.0,,,05-12-2024 05:49:19,05-12-2024 05:49:22,2.843s,PASSED
"setEncryptedText(findTestObject(""Object Repository/POS_AccountSale_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,05-12-2024 05:49:22,05-12-2024 05:49:23,0.454s,PASSED
