Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS4_POS_AccountCredit_Partial_NT,Chrome 130.0.0.0,,,20-11-2024 07:39:18,20-11-2024 07:42:31,3m - 13.424s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/PointofSale_Module/TS2_POS_AccountSale/POS AccountSale-2023191(TS4),Chrome 130.0.0.0,,POS_AccountSale-2023191(TS4),20-11-2024 07:39:18,20-11-2024 07:40:13,55.081s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,20-11-2024 07:39:19,20-11-2024 07:39:22,2.810s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,20-11-2024 07:39:22,20-11-2024 07:39:22,0.242s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 130.0.0.0,,,20-11-2024 07:39:22,20-11-2024 07:39:29,7.273s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 130.0.0.0,,,20-11-2024 07:39:29,20-11-2024 07:39:33,3.994s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 130.0.0.0,,,20-11-2024 07:39:33,20-11-2024 07:39:34,0.502s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,20-11-2024 07:39:34,20-11-2024 07:39:34,0.508s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img_FW""))",Chrome 130.0.0.0,,,20-11-2024 07:39:34,20-11-2024 07:39:39,4.395s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 130.0.0.0,,,20-11-2024 07:39:39,20-11-2024 07:39:40,1.126s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 130.0.0.0,,,20-11-2024 07:39:40,20-11-2024 07:39:42,1.851s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,20-11-2024 07:39:42,20-11-2024 07:39:45,3.391s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,20-11-2024 07:39:45,20-11-2024 07:39:46,0.421s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_OK""))",Chrome 130.0.0.0,,,20-11-2024 07:39:46,20-11-2024 07:39:47,1.125s,PASSED
"invoiceNum = getText(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_invoiceNum""))",Chrome 130.0.0.0,,,20-11-2024 07:39:47,20-11-2024 07:39:48,1.785s,PASSED
println(invoiceNum),Chrome 130.0.0.0,,,20-11-2024 07:39:48,20-11-2024 07:39:48,0.012s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_m_customerIdX""), ""17179"")",Chrome 130.0.0.0,,,20-11-2024 07:39:48,20-11-2024 07:39:49,0.959s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Tiffany Brown (17179)""))",Chrome 130.0.0.0,,,20-11-2024 07:39:49,20-11-2024 07:39:51,1.230s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_P_prodId""))",Chrome 130.0.0.0,,,20-11-2024 07:39:51,20-11-2024 07:39:51,0.844s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_Close (O)""))",Chrome 130.0.0.0,,,20-11-2024 07:39:52,20-11-2024 07:39:54,2.028s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_P_prodId""), ""2023191"")",Chrome 130.0.0.0,,,20-11-2024 07:39:54,20-11-2024 07:39:55,1.275s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 130.0.0.0,,,20-11-2024 07:39:55,20-11-2024 07:39:55,0.518s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_LM_tallyQuantity_1""), ""2"")",Chrome 130.0.0.0,,,20-11-2024 07:39:55,20-11-2024 07:39:58,2.376s,PASSED
"doubleClick(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_0.000""))",Chrome 130.0.0.0,,,20-11-2024 07:39:58,20-11-2024 07:39:58,0.566s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_LM_tallyLength""), ""2"")",Chrome 130.0.0.0,,,20-11-2024 07:39:58,20-11-2024 07:39:59,0.967s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_SaveClose (S)""))",Chrome 130.0.0.0,,,20-11-2024 07:39:59,20-11-2024 07:40:00,0.524s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img""))",Chrome 130.0.0.0,,,20-11-2024 07:40:00,20-11-2024 07:40:02,1.783s,PASSED
