Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS3_POS_AccountCredit_Full_NT,Chrome 130.0.0.0,,,26-11-2024 07:16:28,26-11-2024 07:19:36,3m - 7.725s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/PointofSale_Module/TS2_POS_AccountSale/POS AccountSale-2023191(TS3),Chrome 130.0.0.0,,,26-11-2024 07:16:29,26-11-2024 07:17:24,55.450s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,26-11-2024 07:16:30,26-11-2024 07:16:33,3.036s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,26-11-2024 07:16:33,26-11-2024 07:16:33,0.140s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 130.0.0.0,,,26-11-2024 07:16:33,26-11-2024 07:16:33,0.444s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 130.0.0.0,,,26-11-2024 07:16:33,26-11-2024 07:16:44,10.464s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 130.0.0.0,,,26-11-2024 07:16:44,26-11-2024 07:16:44,0.538s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,26-11-2024 07:16:44,26-11-2024 07:16:45,0.566s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img_FW""))",Chrome 130.0.0.0,,,26-11-2024 07:16:45,26-11-2024 07:16:48,2.709s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 130.0.0.0,,,26-11-2024 07:16:48,26-11-2024 07:16:49,1.469s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 130.0.0.0,,,26-11-2024 07:16:49,26-11-2024 07:16:50,1.055s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,26-11-2024 07:16:50,26-11-2024 07:16:53,3.211s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 130.0.0.0,,,26-11-2024 07:16:53,26-11-2024 07:16:54,0.485s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_OK""))",Chrome 130.0.0.0,,,26-11-2024 07:16:54,26-11-2024 07:16:54,0.554s,PASSED
