Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
PO_PurchaseOrder_Stock_CHC,Chrome 131.0.0.0,,,06-01-2025 14:43:24,06-01-2025 14:44:53,1m - 28.743s,PASSED
,,,,,,,
Test Cases/CHC_Instance/TS1_PurchaseOrder_Module/PO_PurcahseOrder_CHC,Chrome 131.0.0.0,,,06-01-2025 14:43:24,06-01-2025 14:44:21,56.838s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,06-01-2025 14:43:25,06-01-2025 14:43:29,3.841s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,06-01-2025 14:43:29,06-01-2025 14:43:30,0.227s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo2/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,06-01-2025 14:43:30,06-01-2025 14:43:36,6.246s,PASSED
delay(3),Chrome 131.0.0.0,,,06-01-2025 14:43:36,06-01-2025 14:43:39,3.061s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 131.0.0.0,,,06-01-2025 14:43:39,06-01-2025 14:43:41,1.756s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,06-01-2025 14:43:41,06-01-2025 14:43:41,0.496s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,06-01-2025 14:43:41,06-01-2025 14:43:42,0.607s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 131.0.0.0,,,06-01-2025 14:43:42,06-01-2025 14:43:45,3.050s,PASSED
"click(findTestObject(""Object Repository/PO_Stock_PurchaseOrder_CHC/Page_Frameworks (Demo2)/b_Purchasing  Receipting""))",Chrome 131.0.0.0,,,06-01-2025 14:43:45,06-01-2025 14:43:46,1.569s,PASSED
"click(findTestObject(""Object Repository/PO_Stock_PurchaseOrder_CHC/Page_Frameworks (Demo2)/span_Purchasing  Receipting_isc_78icon_10""))",Chrome 131.0.0.0,,,06-01-2025 14:43:46,06-01-2025 14:43:47,0.715s,PASSED
