Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7_POS_AccountPayment_NT,Chrome 130.0.0.0,,,05-11-2024 04:00:56,05-11-2024 04:01:42,45.529s,ERROR
,,,,,,,
Test Cases/Nortruss Instance/PointofSale_Module/TS7_POS_AccountPayment/POS_AccountPayment_Nortrus,Chrome 130.0.0.0,,,05-11-2024 04:00:56,05-11-2024 04:01:40,43.961s,PASSED
"openBrowser("""")",Chrome 130.0.0.0,,,05-11-2024 04:00:58,05-11-2024 04:01:01,3.400s,PASSED
getUrl(),Chrome 130.0.0.0,,,05-11-2024 04:01:01,05-11-2024 04:01:01,0.041s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 130.0.0.0,,,05-11-2024 04:01:01,05-11-2024 04:01:08,6.976s,PASSED
maximizeWindow(),Chrome 130.0.0.0,,,05-11-2024 04:01:08,05-11-2024 04:01:08,0.160s,PASSED
"setText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 130.0.0.0,,,05-11-2024 04:01:08,05-11-2024 04:01:12,4.074s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 130.0.0.0,,,05-11-2024 04:01:12,05-11-2024 04:01:13,0.481s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/div_Login""))",Chrome 130.0.0.0,,,05-11-2024 04:01:13,05-11-2024 04:01:13,0.511s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/img_FW""))",Chrome 130.0.0.0,,,05-11-2024 04:01:13,05-11-2024 04:01:16,2.625s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 130.0.0.0,,,05-11-2024 04:01:16,05-11-2024 04:01:17,1.287s,PASSED
"click(findTestObject(""Object Repository/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 130.0.0.0,,,05-11-2024 04:01:17,05-11-2024 04:01:19,1.978s,PASSED
