Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS1_BT_BranchTransfer_NT,Chrome 131.0.0.0,,,01-12-2024 10:29:02,01-12-2024 10:32:29,3m - 26.231s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/BranchTransfer_Module/TS1_BT_BranchTransfer/Create_Purchase_Order_NT,Chrome 131.0.0.0,,,01-12-2024 10:29:03,01-12-2024 10:30:02,59.359s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-12-2024 10:29:04,01-12-2024 10:29:07,3.117s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,01-12-2024 10:29:07,01-12-2024 10:29:07,0.275s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,01-12-2024 10:29:07,01-12-2024 10:29:14,7.124s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 131.0.0.0,,,01-12-2024 10:29:14,01-12-2024 10:29:18,3.716s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 131.0.0.0,,,01-12-2024 10:29:18,01-12-2024 10:29:19,0.589s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,01-12-2024 10:29:19,01-12-2024 10:29:19,0.579s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_FW""))",Chrome 131.0.0.0,,,01-12-2024 10:29:19,01-12-2024 10:29:22,2.772s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/b_Purchasing  Receipting""))",Chrome 131.0.0.0,,,01-12-2024 10:29:22,01-12-2024 10:29:23,1.206s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/Transaction Processing""))",Chrome 131.0.0.0,,,01-12-2024 10:29:23,01-12-2024 10:29:24,1.170s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Purchase Orders""))",Chrome 131.0.0.0,,,01-12-2024 10:29:24,01-12-2024 10:29:25,0.891s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_New""))",Chrome 131.0.0.0,,,01-12-2024 10:29:25,01-12-2024 10:29:27,1.796s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 10:29:27,01-12-2024 10:29:29,2.073s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 10:29:29,01-12-2024 10:29:30,0.445s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_OK""))",Chrome 131.0.0.0,,,01-12-2024 10:29:30,01-12-2024 10:29:30,0.622s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Supplier No_idSupp""), ""Branch1"")",Chrome 131.0.0.0,,,01-12-2024 10:29:30,01-12-2024 10:29:32,1.648s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Nortruss Branch Transfer (Branch1)""))",Chrome 131.0.0.0,,,01-12-2024 10:29:32,01-12-2024 10:29:33,1.198s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_1 - DEMONSTRATION BRANCH 001""))",Chrome 131.0.0.0,,,01-12-2024 10:29:33,01-12-2024 10:29:34,0.720s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_2 - DEMONSTRATION BRANCH 002""))",Chrome 131.0.0.0,,,01-12-2024 10:29:34,01-12-2024 10:29:35,1.013s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_Date Required_isc_FZ""))",Chrome 131.0.0.0,,,01-12-2024 10:29:35,01-12-2024 10:29:36,1.103s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Today""))",Chrome 131.0.0.0,,,01-12-2024 10:29:36,01-12-2024 10:29:37,1.023s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_Shipping Basis_isc_GD""))",Chrome 131.0.0.0,,,01-12-2024 10:29:37,01-12-2024 10:29:38,0.915s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_PU - PICK UP FROM SUPP""))",Chrome 131.0.0.0,,,01-12-2024 10:29:38,01-12-2024 10:29:39,1.108s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Pickup Method_isc_GY""))",Chrome 131.0.0.0,,,01-12-2024 10:29:39,01-12-2024 10:29:40,0.912s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_PICKU - Pick up From Store""))",Chrome 131.0.0.0,,,01-12-2024 10:29:40,01-12-2024 10:29:41,1.026s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Address_addressSupp1""), ""Kimberley"")",Chrome 131.0.0.0,,,01-12-2024 10:29:41,01-12-2024 10:29:42,1.088s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Save (S)""))",Chrome 131.0.0.0,,,01-12-2024 10:29:42,01-12-2024 10:29:43,0.778s,PASSED
"PurchaseOrder = getText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/purchaseOrderNo""))",Chrome 131.0.0.0,,,01-12-2024 10:29:43,01-12-2024 10:29:47,3.939s,PASSED
