Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS6_POS_Cash_Refund_Partial_CHC,Chrome 129.0.0.0,,,06-10-2024 23:02:27,06-10-2024 23:04:52,2m - 24.506s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS1_POS_CashSale/POS_CashSale-5006866(TS6),Chrome 129.0.0.0,,,06-10-2024 23:02:27,06-10-2024 23:03:14,46.797s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,06-10-2024 23:02:28,06-10-2024 23:02:29,1.493s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,06-10-2024 23:02:29,06-10-2024 23:02:30,0.057s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 129.0.0.0,,,06-10-2024 23:02:30,06-10-2024 23:02:37,7.038s,PASSED
"setText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 129.0.0.0,,,06-10-2024 23:02:37,06-10-2024 23:02:46,9.140s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 129.0.0.0,,,06-10-2024 23:02:46,06-10-2024 23:02:46,0.614s,PASSED
"click(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 129.0.0.0,,,06-10-2024 23:02:46,06-10-2024 23:02:47,0.527s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 129.0.0.0,,,06-10-2024 23:02:47,06-10-2024 23:02:49,1.974s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 129.0.0.0,,,06-10-2024 23:02:49,06-10-2024 23:02:49,0.580s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 129.0.0.0,,,06-10-2024 23:02:49,06-10-2024 23:02:51,1.650s,PASSED
delay(2),Chrome 129.0.0.0,,,06-10-2024 23:02:51,06-10-2024 23:02:53,2.053s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,06-10-2024 23:02:53,06-10-2024 23:02:54,1.308s,PASSED
"invoiceNum = getText(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/div_invoiceNum""))",Chrome 129.0.0.0,,,06-10-2024 23:02:54,06-10-2024 23:02:55,0.267s,PASSED
"setText(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/input_P_prodId""), ""5006866"")",Chrome 129.0.0.0,,,06-10-2024 23:02:55,06-10-2024 23:02:55,0.555s,PASSED
delay(2),Chrome 129.0.0.0,,,06-10-2024 23:02:55,06-10-2024 23:02:57,2.008s,PASSED
"setText(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""), ""2"")",Chrome 129.0.0.0,,,06-10-2024 23:02:57,06-10-2024 23:02:58,1.207s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 129.0.0.0,,,06-10-2024 23:02:58,06-10-2024 23:02:59,0.316s,PASSED
delay(2),Chrome 129.0.0.0,,,06-10-2024 23:02:59,06-10-2024 23:03:01,2.005s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/img_add""))",Chrome 129.0.0.0,,,06-10-2024 23:03:01,06-10-2024 23:03:01,0.392s,PASSED
delay(2),Chrome 129.0.0.0,,,06-10-2024 23:03:01,06-10-2024 23:03:03,2.021s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,06-10-2024 23:03:03,06-10-2024 23:03:04,0.522s,PASSED
"click(findTestObject(""Object Repository/POS_CashSale_CHC/Page_Frameworks (Demo)/div_FinishSale (S)""))",Chrome 129.0.0.0,,,06-10-2024 23:03:04,06-10-2024 23:03:04,0.415s,PASSED
delay(2),Chrome 129.0.0.0,,,06-10-2024 23:03:04,06-10-2024 23:03:06,2.018s,PASSED
