Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Till_Reconciliation_CHC,Chrome 131.0.0.0,,,08-01-2025 13:26:27,08-01-2025 13:28:11,1m - 43.937s,PASSED
,,,,,,,
Test Cases/CHC_Instance/Till Reconciliation/Till Reconciliation_CHC/POS_CashSale,Chrome 131.0.0.0,,,08-01-2025 13:26:27,08-01-2025 13:27:07,39.786s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,08-01-2025 13:26:28,08-01-2025 13:26:32,3.552s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,08-01-2025 13:26:32,08-01-2025 13:26:32,0.172s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo2/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,08-01-2025 13:26:32,08-01-2025 13:26:32,0.337s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/input_User ID_userid""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,08-01-2025 13:26:32,08-01-2025 13:26:39,6.543s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,08-01-2025 13:26:39,08-01-2025 13:26:39,0.455s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,08-01-2025 13:26:39,08-01-2025 13:26:40,0.562s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 131.0.0.0,,,08-01-2025 13:26:40,08-01-2025 13:26:42,2.606s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 131.0.0.0,,,08-01-2025 13:26:42,08-01-2025 13:26:43,0.738s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 131.0.0.0,,,08-01-2025 13:26:43,08-01-2025 13:26:44,1.328s,PASSED
delay(2),Chrome 131.0.0.0,,,08-01-2025 13:26:44,08-01-2025 13:26:47,2.092s,PASSED
takeFullPageScreenshot(),Chrome 131.0.0.0,,,08-01-2025 13:26:47,08-01-2025 13:26:48,1.966s,PASSED
delay(2),Chrome 131.0.0.0,,,08-01-2025 13:26:48,08-01-2025 13:26:51,2.016s,PASSED
"setText(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/input_P_prodId""), ""5006866"")",Chrome 131.0.0.0,,,08-01-2025 13:26:51,08-01-2025 13:26:51,0.709s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 131.0.0.0,,,08-01-2025 13:26:51,08-01-2025 13:26:52,0.451s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo2)/img""))",Chrome 131.0.0.0,,,08-01-2025 13:26:52,08-01-2025 13:26:53,1.475s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo)/div_FinishSale (S)""))",Chrome 131.0.0.0,,,08-01-2025 13:26:53,08-01-2025 13:26:55,1.758s,PASSED
delay(2),Chrome 131.0.0.0,,,08-01-2025 13:26:55,08-01-2025 13:26:57,2.026s,PASSED
takeFullPageScreenshot(),Chrome 131.0.0.0,,,08-01-2025 13:26:57,08-01-2025 13:26:58,1.109s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo2)/div_EFTPOS""))",Chrome 131.0.0.0,,,08-01-2025 13:26:58,08-01-2025 13:26:59,0.481s,PASSED
"click(findTestObject(""Object Repository/TR_POS_CashSale_CHC/Page_Frameworks (Demo2)/div""))",Chrome 131.0.0.0,,,08-01-2025 13:26:59,08-01-2025 13:27:01,2.180s,PASSED
"click(findTestObject(""Object Repository/TR_TillReconciliation_CashSale/Page_Frameworks (Demo2)/td_Kino Rafael Manalo (manaki)""))",Chrome 131.0.0.0,,,08-01-2025 13:27:01,08-01-2025 13:27:04,3.188s,PASSED
"click(findTestObject(""Object Repository/TR_TillReconciliation_CashSale/Page_Frameworks (Demo2)/td_Logout""))",Chrome 131.0.0.0,,,08-01-2025 13:27:04,08-01-2025 13:27:07,3.376s,PASSED
,,,,,,,
Test Cases/CHC_Instance/Till Reconciliation/Till Reconciliation_CHC/Till_Reconciliation_CashSale,Chrome 131.0.0.0,,,08-01-2025 13:27:07,08-01-2025 13:28:11,1m - 3.838s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,08-01-2025 13:27:08,08-01-2025 13:27:09,1.578s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,08-01-2025 13:27:09,08-01-2025 13:27:09,0.103s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo2/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,08-01-2025 13:27:09,08-01-2025 13:27:14,4.802s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_User ID_userid""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,08-01-2025 13:27:14,08-01-2025 13:27:17,2.727s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Create_PurchaseOrder_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,08-01-2025 13:27:17,08-01-2025 13:27:17,0.483s,PASSED
