Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS4_SO_Quote_COD,Chrome 131.0.0.0,,,02-01-2025 05:21:50,02-01-2025 05:25:25,3m - 34.878s,PASSED
,,,,,,,
Test Cases/CHC_Instance/SalesOrders_Module/TS4_SO_Quote_COD/SO_Quote_COD_CHC,Chrome 131.0.0.0,,,02-01-2025 05:21:50,02-01-2025 05:24:40,2m - 49.742s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,02-01-2025 05:21:51,02-01-2025 05:21:54,2.771s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,02-01-2025 05:21:54,02-01-2025 05:21:54,0.137s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo2/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,02-01-2025 05:21:54,02-01-2025 05:22:01,6.682s,PASSED
delay(3),Chrome 131.0.0.0,,,02-01-2025 05:22:01,02-01-2025 05:22:04,3.076s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 131.0.0.0,,,02-01-2025 05:22:04,02-01-2025 05:22:05,0.895s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,02-01-2025 05:22:05,02-01-2025 05:22:05,0.589s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,02-01-2025 05:22:05,02-01-2025 05:22:06,0.639s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 131.0.0.0,,,02-01-2025 05:22:06,02-01-2025 05:22:11,5.312s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 131.0.0.0,,,02-01-2025 05:22:11,02-01-2025 05:22:12,0.785s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/td_Sales Orders""))",Chrome 131.0.0.0,,,02-01-2025 05:22:12,02-01-2025 05:22:13,1.185s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_New""))",Chrome 131.0.0.0,,,02-01-2025 05:22:13,02-01-2025 05:22:16,2.342s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Order""))",Chrome 131.0.0.0,,,02-01-2025 05:22:16,02-01-2025 05:22:20,4.051s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Quote""))",Chrome 131.0.0.0,,,02-01-2025 05:22:20,02-01-2025 05:22:21,1.008s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/img_1_2""))",Chrome 131.0.0.0,,,02-01-2025 05:22:21,02-01-2025 05:22:22,0.955s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Name_custName""), ""John Smith"")",Chrome 131.0.0.0,,,02-01-2025 05:22:22,02-01-2025 05:22:24,2.535s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Postal Address_postalAddress1""), ""123 Cairns Street"")",Chrome 131.0.0.0,,,02-01-2025 05:22:24,02-01-2025 05:22:25,0.895s,PASSED
delay(2),Chrome 131.0.0.0,,,02-01-2025 05:22:25,02-01-2025 05:22:27,2.010s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Suburb_postalAddress2""), ""Cairns"")",Chrome 131.0.0.0,,,02-01-2025 05:22:27,02-01-2025 05:22:28,0.715s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/td_State_isc_S2""))",Chrome 131.0.0.0,,,02-01-2025 05:22:28,02-01-2025 05:22:29,0.969s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_QLD - Queensland""))",Chrome 131.0.0.0,,,02-01-2025 05:22:29,02-01-2025 05:22:30,1.270s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Contact Name_custContact""), ""John Smith"")",Chrome 131.0.0.0,,,02-01-2025 05:22:30,02-01-2025 05:22:31,1.115s,PASSED
