Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS8_POS_Cash_Refund_Overcharge,Chrome 129.0.0.0,,,04-10-2024 14:54:52,04-10-2024 14:56:07,1m - 15.247s,PASSED
,,,,,,,
Test Cases/DBC_Instance/PointofSale_Module/TS1_POS_CashSale/POS_CashSale-LM20(TS8),Chrome 129.0.0.0,,,04-10-2024 14:54:52,04-10-2024 14:55:25,32.519s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,04-10-2024 14:54:53,04-10-2024 14:54:55,1.611s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,04-10-2024 14:54:55,04-10-2024 14:54:55,0.052s,PASSED
"navigateToUrl(""http://frameworks.dahlsens.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 129.0.0.0,,,04-10-2024 14:54:55,04-10-2024 14:54:58,2.999s,PASSED
"setText(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 129.0.0.0,,,04-10-2024 14:54:58,04-10-2024 14:54:59,1.236s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/input_Password_password""), ""FHoXGFMjtD0="")",Chrome 129.0.0.0,,,04-10-2024 14:54:59,04-10-2024 14:54:59,0.390s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/div_Login""))",Chrome 129.0.0.0,,,04-10-2024 14:54:59,04-10-2024 14:55:00,0.561s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/img_MenuIcon""))",Chrome 129.0.0.0,,,04-10-2024 14:55:00,04-10-2024 14:55:03,3.345s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 129.0.0.0,,,04-10-2024 14:55:03,04-10-2024 14:55:04,1.104s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 129.0.0.0,,,04-10-2024 14:55:04,04-10-2024 14:55:05,0.732s,PASSED
"invoiceNum = getText(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/div_invoiceNum""))",Chrome 129.0.0.0,,,04-10-2024 14:55:05,04-10-2024 14:55:07,2.066s,PASSED
"setText(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/input_P_prodId""), ""LM20"")",Chrome 129.0.0.0,,,04-10-2024 14:55:07,04-10-2024 14:55:08,0.580s,PASSED
"setText(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""), ""2"")",Chrome 129.0.0.0,,,04-10-2024 14:55:08,04-10-2024 14:55:09,1.209s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/input_Quantity_quantityOrdered""))",Chrome 129.0.0.0,,,04-10-2024 14:55:09,04-10-2024 14:55:09,0.302s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/img_add""))",Chrome 129.0.0.0,,,04-10-2024 14:55:09,04-10-2024 14:55:09,0.361s,PASSED
delay(2),Chrome 129.0.0.0,,,04-10-2024 14:55:09,04-10-2024 14:55:12,2.040s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,04-10-2024 14:55:12,04-10-2024 14:55:12,0.686s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/div_FinishSale (S)""))",Chrome 129.0.0.0,,,04-10-2024 14:55:12,04-10-2024 14:55:13,0.394s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/img_Pay_selection""))",Chrome 129.0.0.0,,,04-10-2024 14:55:13,04-10-2024 14:55:15,2.045s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/div_EFTPOS""))",Chrome 129.0.0.0,,,04-10-2024 14:55:15,04-10-2024 14:55:16,1.261s,PASSED
delay(2),Chrome 129.0.0.0,,,04-10-2024 14:55:16,04-10-2024 14:55:18,2.018s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,04-10-2024 14:55:18,04-10-2024 14:55:18,0.528s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/div_Pay""))",Chrome 129.0.0.0,,,04-10-2024 14:55:18,04-10-2024 14:55:19,0.435s,PASSED
delay(2),Chrome 129.0.0.0,,,04-10-2024 14:55:19,04-10-2024 14:55:21,2.015s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,04-10-2024 14:55:21,04-10-2024 14:55:21,0.513s,PASSED
"click(findTestObject(""Object Repository/TS1_POS_CashSale_DBC/New_Interface/Page_Frameworks (Demo)/img_EFTPOSTransact""))",Chrome 129.0.0.0,,,04-10-2024 14:55:21,04-10-2024 14:55:22,0.306s,PASSED
sourceFile = new java.io.FileInputStream(ExcelFile),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.020s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceFile),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.653s,PASSED
"sheet = workbook.getSheet(""Sheet1"")",Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.004s,PASSED
row = sheet.getRow(0),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.043s,PASSED
cell = row.getCell(1),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.014s,PASSED
row = sheet.createRow(1),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.007s,PASSED
cell = row.createCell(0),Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:22,0.003s,PASSED
"cell.setCellValue(""Invoice Number"")",Chrome 129.0.0.0,,,04-10-2024 14:55:22,04-10-2024 14:55:23,0.039s,PASSED
cell = row.createCell(1),Chrome 129.0.0.0,,,04-10-2024 14:55:23,04-10-2024 14:55:23,0.004s,PASSED
cell.setCellValue(invoiceNum),Chrome 129.0.0.0,,,04-10-2024 14:55:23,04-10-2024 14:55:23,0.005s,PASSED
