Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS1_BT_BranchTransfer_NT,Chrome 131.0.0.0,,,01-12-2024 05:47:44,01-12-2024 05:49:34,1m - 49.919s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/BranchTransfer_Module/TS1_BT_BranchTransfer/Create_Purchase_Order_NT,Chrome 131.0.0.0,,,01-12-2024 05:47:45,01-12-2024 05:48:48,1m - 3.850s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-12-2024 05:47:46,01-12-2024 05:47:49,2.981s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,01-12-2024 05:47:49,01-12-2024 05:47:49,0.167s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,01-12-2024 05:47:49,01-12-2024 05:47:58,8.902s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 131.0.0.0,,,01-12-2024 05:47:58,01-12-2024 05:48:02,4.232s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 131.0.0.0,,,01-12-2024 05:48:02,01-12-2024 05:48:03,0.502s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,01-12-2024 05:48:03,01-12-2024 05:48:03,0.594s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_FW""))",Chrome 131.0.0.0,,,01-12-2024 05:48:03,01-12-2024 05:48:06,2.894s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/b_Purchasing  Receipting""))",Chrome 131.0.0.0,,,01-12-2024 05:48:06,01-12-2024 05:48:07,1.069s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/Transaction Processing""))",Chrome 131.0.0.0,,,01-12-2024 05:48:07,01-12-2024 05:48:08,0.809s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Purchase Orders""))",Chrome 131.0.0.0,,,01-12-2024 05:48:08,01-12-2024 05:48:09,0.626s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_New""))",Chrome 131.0.0.0,,,01-12-2024 05:48:09,01-12-2024 05:48:11,2.205s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 05:48:11,01-12-2024 05:48:13,2.649s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 05:48:13,01-12-2024 05:48:14,0.651s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_OK""))",Chrome 131.0.0.0,,,01-12-2024 05:48:14,01-12-2024 05:48:15,0.637s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Supplier No_idSupp""), ""Branch1"")",Chrome 131.0.0.0,,,01-12-2024 05:48:15,01-12-2024 05:48:17,2.000s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Nortruss Branch Transfer (Branch1)""))",Chrome 131.0.0.0,,,01-12-2024 05:48:17,01-12-2024 05:48:18,1.028s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_1 - DEMONSTRATION BRANCH 001""))",Chrome 131.0.0.0,,,01-12-2024 05:48:18,01-12-2024 05:48:18,0.743s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_2 - DEMONSTRATION BRANCH 002""))",Chrome 131.0.0.0,,,01-12-2024 05:48:18,01-12-2024 05:48:19,1.055s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_Date Required_isc_FZ""))",Chrome 131.0.0.0,,,01-12-2024 05:48:19,01-12-2024 05:48:21,1.088s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Today""))",Chrome 131.0.0.0,,,01-12-2024 05:48:21,01-12-2024 05:48:22,1.266s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_Shipping Basis_isc_GD""))",Chrome 131.0.0.0,,,01-12-2024 05:48:22,01-12-2024 05:48:23,0.973s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_PU - PICK UP FROM SUPP""))",Chrome 131.0.0.0,,,01-12-2024 05:48:23,01-12-2024 05:48:24,1.029s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Pickup Method_isc_GY""))",Chrome 131.0.0.0,,,01-12-2024 05:48:24,01-12-2024 05:48:25,1.032s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_PICKU - Pick up From Store""))",Chrome 131.0.0.0,,,01-12-2024 05:48:25,01-12-2024 05:48:26,0.956s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Address_addressSupp1""), ""Kimberley"")",Chrome 131.0.0.0,,,01-12-2024 05:48:26,01-12-2024 05:48:27,1.199s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Save (S)""))",Chrome 131.0.0.0,,,01-12-2024 05:48:27,01-12-2024 05:48:28,0.845s,PASSED
"PurchaseOrder = getText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/purchaseOrderNo""))",Chrome 131.0.0.0,,,01-12-2024 05:48:28,01-12-2024 05:48:32,4.535s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_P_idProd""), ""2014086"")",Chrome 131.0.0.0,,,01-12-2024 05:48:32,01-12-2024 05:48:33,0.686s,PASSED
"doubleClick(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Quantity_qtyTran_1""))",Chrome 131.0.0.0,,,01-12-2024 05:48:33,01-12-2024 05:48:34,0.528s,PASSED
"sendKeys(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Quantity_qtyTran_1""), ""2"")",Chrome 131.0.0.0,,,01-12-2024 05:48:34,01-12-2024 05:48:35,1.422s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_1""))",Chrome 131.0.0.0,,,01-12-2024 05:48:35,01-12-2024 05:48:36,0.580s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Actions""))",Chrome 131.0.0.0,,,01-12-2024 05:48:36,01-12-2024 05:48:38,2.223s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Finalise Transfer""))",Chrome 131.0.0.0,,,01-12-2024 05:48:38,01-12-2024 05:48:39,1.234s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Despatch Method_isc_17A""))",Chrome 131.0.0.0,,,01-12-2024 05:48:39,01-12-2024 05:48:43,3.861s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_PICKU - Pick up From Store_1""))",Chrome 131.0.0.0,,,01-12-2024 05:48:43,01-12-2024 05:48:44,1.061s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Save (S)_1""))",Chrome 131.0.0.0,,,01-12-2024 05:48:44,01-12-2024 05:48:45,0.889s,PASSED
"SalesOrder = getText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/a_Tfer SO""))",Chrome 131.0.0.0,,,01-12-2024 05:48:45,01-12-2024 05:48:46,0.992s,PASSED
println(SalesOrder),Chrome 131.0.0.0,,,01-12-2024 05:48:46,01-12-2024 05:48:46,0.008s,PASSED
println(PurchaseOrder),Chrome 131.0.0.0,,,01-12-2024 05:48:46,01-12-2024 05:48:46,0.004s,PASSED
sourceFile = new java.io.FileInputStream(ExcelFile),Chrome 131.0.0.0,,,01-12-2024 05:48:46,01-12-2024 05:48:46,0.046s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceFile),Chrome 131.0.0.0,,,01-12-2024 05:48:46,01-12-2024 05:48:47,0.840s,PASSED
"sheet = workbook.getSheet(""Sheet1"")",Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.016s,PASSED
row = sheet.getRow(0),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.096s,PASSED
cell = row.getCell(1),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.022s,PASSED
row = sheet.createRow(1),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.013s,PASSED
cell = row.createCell(0),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.003s,PASSED
"cell.setCellValue(""Purchase Order"")",Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.041s,PASSED
cell = row.createCell(1),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.005s,PASSED
cell.setCellValue(PurchaseOrder),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.009s,PASSED
row = sheet.createRow(2),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.007s,PASSED
cell = row.createCell(0),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.002s,PASSED
"cell.setCellValue(""Sales Order"")",Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.002s,PASSED
cell = row.createCell(1),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.002s,PASSED
cell.setCellValue(SalesOrder),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.008s,PASSED
fos = new java.io.FileOutputStream(ExcelFile),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.028s,PASSED
workbook.write(fos),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.245s,PASSED
fos.close(),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.003s,PASSED
sourceFile.close(),Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:47,0.002s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_dropdownLogout""))",Chrome 131.0.0.0,,,01-12-2024 05:48:47,01-12-2024 05:48:48,0.512s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Logout""))",Chrome 131.0.0.0,,,01-12-2024 05:48:48,01-12-2024 05:48:48,0.631s,PASSED
,,,,,,,
Test Cases/Nortruss Instance/BranchTransfer_Module/TS1_BT_BranchTransfer/Pick_Release_SO_NT,Chrome 131.0.0.0,,,01-12-2024 05:48:48,01-12-2024 05:49:34,45.702s,PASSED
sourceFile = new java.io.FileInputStream(ExcelFile),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.029s,PASSED
workbook = new org.apache.poi.xssf.usermodel.XSSFWorkbook(sourceFile),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.043s,PASSED
"sheet = workbook.getSheet(""Sheet1"")",Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.003s,PASSED
row = sheet.getRow(2),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.003s,PASSED
cell = row.getCell(1),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.005s,PASSED
SalesOrder = cell.getStringCellValue(),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.002s,PASSED
"SalesOrder = SalesOrder.replace(""Tfer SO: "", """")",Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.018s,PASSED
println(SalesOrder),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.002s,PASSED
sourceFile.close(),Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:49,0.001s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,01-12-2024 05:48:49,01-12-2024 05:48:51,1.586s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,01-12-2024 05:48:51,01-12-2024 05:48:51,0.163s,PASSED
"navigateToUrl(""http://frameworks.nt.nortruss.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,01-12-2024 05:48:51,01-12-2024 05:48:58,6.586s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_User ID_userid""), ""manaki"")",Chrome 131.0.0.0,,,01-12-2024 05:48:58,01-12-2024 05:49:02,4.040s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Password_password""), ""C5+8mNJ15mA="")",Chrome 131.0.0.0,,,01-12-2024 05:49:02,01-12-2024 05:49:02,0.430s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,01-12-2024 05:49:02,01-12-2024 05:49:03,0.559s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/img_FW""))",Chrome 131.0.0.0,,,01-12-2024 05:49:03,01-12-2024 05:49:06,2.855s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 131.0.0.0,,,01-12-2024 05:49:06,01-12-2024 05:49:07,1.629s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_Sales Orders""))",Chrome 131.0.0.0,,,01-12-2024 05:49:07,01-12-2024 05:49:09,1.290s,PASSED
"setText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/Sales_Td""), SalesOrder)",Chrome 131.0.0.0,,,01-12-2024 05:49:09,01-12-2024 05:49:11,2.514s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/div_Find""))",Chrome 131.0.0.0,,,01-12-2024 05:49:11,01-12-2024 05:49:12,0.666s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/a_00401492""))",Chrome 131.0.0.0,,,01-12-2024 05:49:12,01-12-2024 05:49:13,1.317s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_Operator No_operatorId""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 05:49:13,01-12-2024 05:49:17,4.001s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/input_PIN_pin""), ""uzzxF8+Oh1A="")",Chrome 131.0.0.0,,,01-12-2024 05:49:17,01-12-2024 05:49:18,0.403s,PASSED
"click(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/td_OK""))",Chrome 131.0.0.0,,,01-12-2024 05:49:18,01-12-2024 05:49:18,0.630s,PASSED
"SalesOrderValidate = getText(findTestObject(""Object Repository/TS1_BT_BranchTransfer_NT/Page_Frameworks (Demo)/span_SO 4014940""))",Chrome 131.0.0.0,,,01-12-2024 05:49:18,01-12-2024 05:49:21,2.785s,PASSED
"SalesOrderValidate = SalesOrderValidate.replace(""SO "", """")",Chrome 131.0.0.0,,,01-12-2024 05:49:21,01-12-2024 05:49:21,0.002s,PASSED
"SalesOrderValidate = SalesOrderValidate.replace(""/0"", """")",Chrome 131.0.0.0,,,01-12-2024 05:49:21,01-12-2024 05:49:21,0.002s,PASSED
if (SalesOrder == SalesOrderValidate),Chrome 131.0.0.0,,,01-12-2024 05:49:21,01-12-2024 05:49:34,13.263s,PASSED
