Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS7_POS_AccountPayment_CHC,Chrome 129.0.0.0,,,07-10-2024 22:37:43,07-10-2024 22:39:27,1m - 44.171s,PASSED
,,,,,,,
Test Cases/CHC_Instance/PointofSale_Module/TS7_POS_AccountPayment/POS_AccountPayment_CHC,Chrome 129.0.0.0,,,07-10-2024 22:37:43,07-10-2024 22:38:33,49.560s,PASSED
"openBrowser("""")",Chrome 129.0.0.0,,,07-10-2024 22:37:44,07-10-2024 22:37:45,1.455s,PASSED
maximizeWindow(),Chrome 129.0.0.0,,,07-10-2024 22:37:45,07-10-2024 22:37:46,0.062s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 129.0.0.0,,,07-10-2024 22:37:46,07-10-2024 22:37:53,7.700s,PASSED
"setText(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 129.0.0.0,,,07-10-2024 22:37:53,07-10-2024 22:37:59,5.687s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 129.0.0.0,,,07-10-2024 22:37:59,07-10-2024 22:37:59,0.372s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 129.0.0.0,,,07-10-2024 22:37:59,07-10-2024 22:38:00,0.549s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 129.0.0.0,,,07-10-2024 22:38:00,07-10-2024 22:38:03,3.256s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 129.0.0.0,,,07-10-2024 22:38:03,07-10-2024 22:38:04,0.554s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 129.0.0.0,,,07-10-2024 22:38:04,07-10-2024 22:38:05,0.911s,PASSED
"transactionNum = getText(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_invoiceNum""))",Chrome 129.0.0.0,,,07-10-2024 22:38:05,07-10-2024 22:38:09,4.321s,PASSED
println(transactionNum),Chrome 129.0.0.0,,,07-10-2024 22:38:09,07-10-2024 22:38:09,0.006s,PASSED
transactionNum = transactionNum.toInteger() + 1,Chrome 129.0.0.0,,,07-10-2024 22:38:09,07-10-2024 22:38:09,0.013s,PASSED
println(transactionNum),Chrome 129.0.0.0,,,07-10-2024 22:38:09,07-10-2024 22:38:09,0.002s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_Actions""))",Chrome 129.0.0.0,,,07-10-2024 22:38:09,07-10-2024 22:38:09,0.391s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:38:09,07-10-2024 22:38:11,2.038s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:38:11,07-10-2024 22:38:12,0.766s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_PayAccount""))",Chrome 129.0.0.0,,,07-10-2024 22:38:12,07-10-2024 22:38:12,0.374s,PASSED
"setText(findTestObject(""Object Repository/TS7_POS_AccountPayment/Page_Frameworks (Demo)/input_Customer_idCustX""), ""Lee Pearce (518451)"")",Chrome 129.0.0.0,,,07-10-2024 22:38:12,07-10-2024 22:38:15,2.787s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_Lee Pearce (518451)""))",Chrome 129.0.0.0,,,07-10-2024 22:38:15,07-10-2024 22:38:18,2.836s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/td_Payment Number_isc_QH""))",Chrome 129.0.0.0,,,07-10-2024 22:38:18,07-10-2024 22:38:19,0.540s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/input_Payment Amount_valuePayment""))",Chrome 129.0.0.0,,,07-10-2024 22:38:19,07-10-2024 22:38:20,1.231s,PASSED
"sendKeys(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/input_Payment Amount_valuePayment""), ""5"")",Chrome 129.0.0.0,,,07-10-2024 22:38:20,07-10-2024 22:38:21,1.009s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:38:21,07-10-2024 22:38:23,2.020s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:38:23,07-10-2024 22:38:23,0.583s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/td_Tendering""))",Chrome 129.0.0.0,,,07-10-2024 22:38:23,07-10-2024 22:38:24,0.430s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:38:24,07-10-2024 22:38:26,2.021s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:38:26,07-10-2024 22:38:27,1.186s,PASSED
"click(findTestObject(""Object Repository/TS7_POS_AccountPayment_CHC/Page_Frameworks (Demo)/div_5 Cash""))",Chrome 129.0.0.0,,,07-10-2024 22:38:27,07-10-2024 22:38:28,0.474s,PASSED
delay(2),Chrome 129.0.0.0,,,07-10-2024 22:38:28,07-10-2024 22:38:30,2.018s,PASSED
takeFullPageScreenshot(),Chrome 129.0.0.0,,,07-10-2024 22:38:30,07-10-2024 22:38:30,0.709s,PASSED
sourceFile = new java.io.FileInputStream(ExcelFile),Chrome 129.0.0.0,,,07-10-2024 22:38:30,07-10-2024 22:38:30,0.022s,PASSED
