Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS4_SO_Quote_COD,Chrome 131.0.0.0,,,02-01-2025 06:34:05,02-01-2025 06:36:17,2m - 12.206s,ERROR
,,,,,,,
Test Cases/CHC_Instance/SalesOrders_Module/TS4_SO_Quote_COD/SO_Quote_COD_CHC,Chrome 131.0.0.0,,,02-01-2025 06:34:05,02-01-2025 06:36:16,2m - 10.695s,PASSED
"openBrowser("""")",Chrome 131.0.0.0,,,02-01-2025 06:34:07,02-01-2025 06:34:10,3.066s,PASSED
maximizeWindow(),Chrome 131.0.0.0,,,02-01-2025 06:34:10,02-01-2025 06:34:10,0.143s,PASSED
"navigateToUrl(""http://frameworks.cairnshardware.com.au:8080/FWDemo2/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 131.0.0.0,,,02-01-2025 06:34:10,02-01-2025 06:34:14,4.362s,PASSED
delay(3),Chrome 131.0.0.0,,,02-01-2025 06:34:14,02-01-2025 06:34:17,3.066s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 131.0.0.0,,,02-01-2025 06:34:17,02-01-2025 06:34:18,1.045s,PASSED
"setEncryptedText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/input_Password_password""), ""BvRmjN+0xFM="")",Chrome 131.0.0.0,,,02-01-2025 06:34:18,02-01-2025 06:34:19,0.608s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Login""))",Chrome 131.0.0.0,,,02-01-2025 06:34:19,02-01-2025 06:34:20,0.583s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/Fws_Menu""))",Chrome 131.0.0.0,,,02-01-2025 06:34:20,02-01-2025 06:34:24,4.698s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/Sales_TransactionProcessing""))",Chrome 131.0.0.0,,,02-01-2025 06:34:24,02-01-2025 06:34:25,0.949s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/td_Sales Orders""))",Chrome 131.0.0.0,,,02-01-2025 06:34:25,02-01-2025 06:34:26,0.959s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_New""))",Chrome 131.0.0.0,,,02-01-2025 06:34:26,02-01-2025 06:34:28,1.900s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Order""))",Chrome 131.0.0.0,,,02-01-2025 06:34:28,02-01-2025 06:34:33,4.412s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo)/div_Quote""))",Chrome 131.0.0.0,,,02-01-2025 06:34:33,02-01-2025 06:34:33,0.977s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/img_1_2""))",Chrome 131.0.0.0,,,02-01-2025 06:34:33,02-01-2025 06:34:34,0.954s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Name_custName""), ""John Smith"")",Chrome 131.0.0.0,,,02-01-2025 06:34:34,02-01-2025 06:34:37,2.325s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Postal Address_postalAddress1""), ""123 Cairns Street"")",Chrome 131.0.0.0,,,02-01-2025 06:34:37,02-01-2025 06:34:38,0.967s,PASSED
delay(2),Chrome 131.0.0.0,,,02-01-2025 06:34:38,02-01-2025 06:34:40,2.025s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Suburb_postalAddress2""), ""Cairns"")",Chrome 131.0.0.0,,,02-01-2025 06:34:40,02-01-2025 06:34:41,0.803s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/td_State_isc_S2""))",Chrome 131.0.0.0,,,02-01-2025 06:34:41,02-01-2025 06:34:41,0.887s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_QLD - Queensland""))",Chrome 131.0.0.0,,,02-01-2025 06:34:41,02-01-2025 06:34:43,1.238s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Contact Name_custContact""), ""John Smith"")",Chrome 131.0.0.0,,,02-01-2025 06:34:43,02-01-2025 06:34:44,1.094s,PASSED
"setText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Phone (M)_phoneMobile""), ""000000000000"")",Chrome 131.0.0.0,,,02-01-2025 06:34:44,02-01-2025 06:34:45,1.122s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/td_Save (S)_1_2_3_4_5""))",Chrome 131.0.0.0,,,02-01-2025 06:34:45,02-01-2025 06:34:45,0.510s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Customer_idCustX""))",Chrome 131.0.0.0,,,02-01-2025 06:34:45,02-01-2025 06:34:47,1.745s,PASSED
println(Customer_ID),Chrome 131.0.0.0,,,02-01-2025 06:34:47,02-01-2025 06:34:47,0.006s,PASSED
"Customer_ID = getText(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/input_Customer_idCustX""))",Chrome 131.0.0.0,,,02-01-2025 06:34:47,02-01-2025 06:34:48,0.634s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_501 - DEMONSTRATION BRANCH 501""))",Chrome 131.0.0.0,,,02-01-2025 06:34:48,02-01-2025 06:34:48,0.636s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_510 - DEMONSTRATION BRANCH 510""))",Chrome 131.0.0.0,,,02-01-2025 06:34:48,02-01-2025 06:34:49,0.668s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_Desp. Method_isc_IH""))",Chrome 131.0.0.0,,,02-01-2025 06:34:49,02-01-2025 06:34:50,1.292s,PASSED
"click(findTestObject(""Object Repository/SO_Quote_COD_CHC/Page_Frameworks (Demo2)/div_PICK - Customer to Pick up""))",Chrome 131.0.0.0,,,02-01-2025 06:34:50,02-01-2025 06:34:51,0.770s,PASSED
