Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS4_POS_Account_Credit_Partial,Chrome 128.0.0.0,,,16-09-2024 22:42:04,16-09-2024 22:44:00,1m - 55.648s,PASSED
,,,,,,,
Test Cases/DBC_Instance/PointofSale_Module/TS2_POS_AccountSale/POS_AccountSale-LM20(TS4),Chrome 128.0.0.0,,,16-09-2024 22:42:04,16-09-2024 22:42:31,26.334s,PASSED
"openBrowser("""")",Chrome 128.0.0.0,,,16-09-2024 22:42:05,16-09-2024 22:42:07,1.590s,PASSED
maximizeWindow(),Chrome 128.0.0.0,,,16-09-2024 22:42:07,16-09-2024 22:42:07,0.068s,PASSED
"navigateToUrl(""http://frameworks.dahlsens.com.au:8080/FWDemo/Fluid.html#homeDashboard,dash,Frameworks.Activity.Menu.HomeDashBoard"")",Chrome 128.0.0.0,,,16-09-2024 22:42:07,16-09-2024 22:42:09,2.141s,PASSED
"setText(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/input_User ID_userid""), userName)",Chrome 128.0.0.0,,,16-09-2024 22:42:09,16-09-2024 22:42:10,1.636s,PASSED
"setEncryptedText(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/input_Password_password""), ""FHoXGFMjtD0="")",Chrome 128.0.0.0,,,16-09-2024 22:42:10,16-09-2024 22:42:11,0.361s,PASSED
"click(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/div_Login""))",Chrome 128.0.0.0,,,16-09-2024 22:42:11,16-09-2024 22:42:11,0.618s,PASSED
"click(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/img_MenuIcon""))",Chrome 128.0.0.0,,,16-09-2024 22:42:11,16-09-2024 22:42:13,1.907s,PASSED
"click(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/b_Transaction Processing""))",Chrome 128.0.0.0,,,16-09-2024 22:42:13,16-09-2024 22:42:14,0.584s,PASSED
"click(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/td_Point Of Sale""))",Chrome 128.0.0.0,,,16-09-2024 22:42:14,16-09-2024 22:42:15,0.635s,PASSED
"setText(findTestObject(""Object Repository/TS2_POS_AccountSale_DBC/New_Interface/Page_Frameworks (Demo)/input_m_customerIdX""), ""Joe Chila (3379)"")",Chrome 128.0.0.0,,,16-09-2024 22:42:15,16-09-2024 22:42:17,2.388s,PASSED
